Date Run,Sub,Term,Dept,Course Sections Id,Name,Short Title,Cap,Avail Seats,Student Count,Credits,Status,Status Date,Mtg Days,STime,ETime,Faculty First,Faculty Last,SDate,EDate,Xlist,Petition Y/N,Printed Comments,Method,Type,Location,Room,# Weeks,CIP Code,Sec Course Types
3/29/2022,BIO,2023SP,BIO,166386,BIO-171L-302,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,T, 9:35 AM, 12:05 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-301 or 302.,LAB,,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166387,BIO-171L-303,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,W, 1:30 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-301 or 302.,LAB,,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166388,BIO-171L-304,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,TH, 9:35 AM, 12:05 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-301 or 302.,LAB,,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166389,BIO-171L-305,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,M, 9:20 AM, 11:50 AM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-305 or 306.,LAB,,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166390,BIO-171L-306,Anatomy & Physio I Lab,14,14,0,0,A,3/1/2022,T, 9:35 AM, 12:05 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-305 or 306.,LAB,,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166391,BIO-171L-307,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,W, 9:20 AM, 11:50 AM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-305 or 306.,LAB,,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166392,BIO-171L-308,Anatomy & Physio I Lab,20,20,0,0,P,3/1/2022,TH, 9:35 AM, 12:05 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-305 or 306.,LAB,,MC,,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166393,BIO-171L-309,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,T, 3:05 PM, 5:35 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-309.,LAB,,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166394,BIO-171L-310,Anatomy & Physio I Lab,20,20,0,0,P,3/1/2022,TH, 3:05 PM, 5:35 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-309.,LAB,,MC,,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166395,BIO-171L-311,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,F, 9:45 AM, 12:15 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-311 (hybrid lecture).,LAB,,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166396,BIO-171L-312,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,S, 8:30 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-312.,LAB,WKND,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166397,BIO-171L-601,Anatomy & Physio I Lab,20,20,0,0,A,3/1/2022,M, 7:50 PM, 10:20 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-601.,LAB,EVE,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166398,BIO-171L-602,Anatomy & Physio I Lab,20,20,0,0,P,3/1/2022,W, 7:50 PM, 10:20 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-601.,LAB,EVE,MC,,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166399,BIO-171L-603,Anatomy & Physio I Lab,15,15,0,0,A,3/1/2022,"T, TH", 7:50 PM, 9:05 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-171-603.,LAB,EVE,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166400,BIO-172-301,Anatomy & Physio II,40,40,0,4,A,3/1/2022,"M, W", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172L-301 or 302.,LEC,,MC,,14,26.0403,"GENSC, LAS, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166401,BIO-172-303,Anatomy & Physio II,20,20,0,4,A,3/1/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,5390,N,"Co-requisite: BIO-172L-303, 304, 305, or 306. Meets with, BIO-172-851.",LEC,,MC,,14,26.0403,"GENSC, LAS, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166402,BIO-172-304,Anatomy & Physio II,34,34,0,4,A,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,"Co-requisite: BIO-172L-303, 304, 305, or 306.",LEC,,MC,,14,26.0403,"GENSC, LAS, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166403,BIO-172-307,Anatomy & Physio II,20,20,0,4,A,3/1/2022,S, 11:25 AM, 2:30 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172L-307.,LEC,WKND,MC,,14,26.0403,"GENSC, LAS, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166404,BIO-172-601,Anatomy & Physio II,35,35,0,4,A,3/1/2022,"T, TH", 6:15 PM, 7:40 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172L-601 or 602.,LEC,EVE,MC,,14,26.0403,"GENSC, LAS, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166405,BIO-172-851,Anatomy & Physio II,20,20,0,4,A,3/1/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,5390,Y,"P-TECH students only. Co-requisite: BIO-172L-851. Meets with, BIO-172-303.",LEC,,MC,,14,26.0403,"GENSC, LAS, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166406,BIO-172L-301,Anatomy & Physio II Lab,20,20,0,0,A,3/1/2022,M, 1:30 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-301.,LAB,,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166407,BIO-172L-302,Anatomy & Physio II Lab,20,20,0,0,A,3/1/2022,W, 1:30 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-301.,LAB,,MC,F 258,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166408,BIO-172L-303,Anatomy & Physio II Lab,20,20,0,0,A,3/1/2022,M, 9:20 AM, 11:50 AM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-303 or 304.,LAB,,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166409,BIO-172L-304,Anatomy & Physio II Lab,14,14,0,0,A,3/1/2022,T, 1:30 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-303 or 304.,LAB,,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166410,BIO-172L-305,Anatomy & Physio II Lab,0,0,0,0,P,3/1/2022,W, 9:20 AM, 11:50 AM,,,1/30/2023,5/13/2023,5389,N,Co-requisite: BIO-172-303 or 304. Meets with BIO-172L-851.,LAB,,MC,,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166411,BIO-172L-306,Anatomy & Physio II Lab,20,20,0,0,A,3/1/2022,TH, 1:30 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-303 or 304.,LAB,,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166412,BIO-172L-307,Anatomy & Physio II Lab,20,20,0,0,A,3/1/2022,S, 8:30 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-307.,LAB,WKND,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166413,BIO-172L-601,Anatomy & Physio II Lab,15,15,0,0,A,3/1/2022,T, 7:50 PM, 10:20 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-601.,LAB,EVE,MC,,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166414,BIO-172L-602,Anatomy & Physio II Lab,20,20,0,0,A,3/1/2022,TH, 7:50 PM, 10:20 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-172-601.,LAB,EVE,MC,,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166415,BIO-172L-851,Anatomy & Physio II Lab,20,20,0,0,A,3/1/2022,W, 9:20 AM, 11:50 AM,,,1/30/2023,5/13/2023,5389,Y,"P-TECH students only. Co-requisite: BIO-172-851. Meets with, BIO-172L-305.",LAB,,MC,F 255,14,26.0403,LAB
3/29/2022,BIO,2023SP,BIO,166416,BIO-205-301,General Microbiology,40,40,0,4,A,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-205L-301 or 302.,LEC,,MC,,14,26.0502,"LAS, GENSC, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166417,BIO-205-601,General Microbiology,20,20,0,4,A,3/1/2022,"T, TH", 6:15 PM, 7:40 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-205L-601 or 602.,LEC,EVE,MC,,14,26.0502,"LAS, GENSC, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166418,BIO-205L-301,Gen Microbio Lab,20,20,0,0,A,3/1/2022,T, 1:30 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-205-301.,LAB,,MC,F 256,14,26.0502,LAB
3/29/2022,BIO,2023SP,BIO,166419,BIO-205L-302,Gen Microbio Lab,20,20,0,0,A,3/1/2022,TH, 1:30 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-205-301.,LAB,,MC,F 256,14,26.0502,LAB
3/29/2022,BIO,2023SP,BIO,166420,BIO-205L-601,Gen Microbio Lab,20,20,0,0,A,3/1/2022,T, 7:50 PM, 10:20 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-205-601.,LAB,EVE,MC,F 256,14,26.0502,LAB
3/29/2022,BIO,2023SP,BIO,166421,BIO-205L-602,Gen Microbio Lab,20,20,0,0,P,3/1/2022,TH, 7:50 PM, 10:20 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: BIO-205-601.,LAB,EVE,MC,,14,26.0502,LAB
3/29/2022,BIO,2023SP,BIO,166422,BIO-221-301W,Pathology,20,20,0,3,A,3/1/2022,,,,,,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,26.091,"LAS, LANSM"
3/29/2022,BIO,2023SP,BIO,166423,BIO-253-301,Genetics,20,20,0,4,A,3/1/2022,"T, TH", 8:00 AM, 9:25 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,26.0801,"LAS, LANSM, LAB"
3/29/2022,BIO,2023SP,BIO,166424,BIO-253L-301,Genetics Lab,20,20,0,0,A,3/1/2022,TH, 9:35 AM, 12:05 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,F 256,14,26.0801,LAB
3/29/2022,BUS,2023SP,BUS,166147,BUS-101-301W,Intro to Business,25,25,0,3,A,3/1/2022,,,,James,Carey,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.0201,
3/29/2022,BUS,2023SP,BUS,166154,BUS-101-302,Intro to Business,30,30,0,3,A,3/1/2022,"M, W, F", 9:05 AM, 10:00 AM,Kristen,Costello,1/30/2023,5/13/2023,,N,,LEC,,MC,W 218,14,52.0201,
3/29/2022,BUS,2023SP,BUS,166157,BUS-102-301W,Math of Business & Finance,25,25,0,3,A,3/1/2022,,,,Jane,Stam,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.0201,GEMAT
3/29/2022,BUS,2023SP,BUS,166158,BUS-102-302,Math of Business & Finance,25,25,0,3,A,3/1/2022,"T, TH", 1:30 PM, 2:55 PM,Patricia,Owens,1/30/2023,5/13/2023,,N,,LEC,,MC,W 316,14,52.0201,GEMAT
3/29/2022,BUS,2023SP,BUS,166159,BUS-105-301W,Financial Actg.,25,25,0,3,A,3/1/2022,,,,John,Ryan,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166162,BUS-105-302,Financial Actg.,25,25,0,3,P,3/1/2022,"M, W, F", 8:00 AM, 8:55 AM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166164,BUS-105-303,Financial Actg.,25,25,0,3,A,3/1/2022,"M, W", 9:35 AM, 11:00 AM,John,Ryan,1/30/2023,5/13/2023,,N,,LECWB,,MC,W 201A,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166167,BUS-105-304,Financial Actg.,25,25,0,3,A,3/1/2022,"T, TH", 8:00 AM, 9:25 AM,John,Gruninger,1/30/2023,5/13/2023,,N,,LECWB,,MC,W 315,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166169,BUS-105-305,Financial Actg.,25,25,0,3,A,3/1/2022,"T, TH", 9:35 AM, 11:00 AM,John,Ryan,1/30/2023,5/13/2023,,N,,LECWB,,MC,W 201A,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166171,BUS-105-306,Financial Actg.,25,25,0,3,P,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,,LECWB,,MC,,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166173,BUS-106-301W,Managerial Actg.,25,25,0,3,A,3/1/2022,,,,John,Ryan,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166174,BUS-106-302,Managerial Actg.,25,25,0,3,A,3/1/2022,"M, W", 1:30 PM, 2:55 PM,John,Ryan,1/30/2023,5/13/2023,,N,,LEC,,MC,W 201A,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166175,BUS-106-303,Managerial Actg.,25,25,0,3,A,3/1/2022,"T, TH", 11:10 AM, 2:35 PM,John,Ryan,1/30/2023,5/13/2023,,N,,LEC,,MC,W 201A,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166176,BUS-106-304,Managerial Actg.,25,25,0,3,P,3/1/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166177,BUS-121-301W,Marketing,25,25,0,3,A,3/1/2022,,,,Kristen,Costello,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.1401,
3/29/2022,BUS,2023SP,BUS,166179,BUS-121-302,Marketing,30,30,0,3,A,3/1/2022,"M, W", 1:30 PM, 2:55 PM,Kristen,Costello,1/30/2023,5/13/2023,,N,,LEC,,MC,W 218,14,52.1401,
3/29/2022,BUS,2023SP,BUS,166181,BUS-121-303,Marketing,30,30,0,3,A,3/1/2022,"T, TH", 9:35 AM, 11:00 AM,Kristen,Costello,1/30/2023,5/13/2023,,N,,LEC,,MC,W 218,14,52.1401,
3/29/2022,BUS,2023SP,BUS,166182,BUS-121-304,Marketing,30,30,0,3,A,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,Kristen,Costello,1/30/2023,5/13/2023,,N,,LEC,,MC,W 218,14,52.1401,
3/29/2022,BUS,2023SP,BUS,166183,BUS-138-301W,Supervision & Mgmt,25,25,0,3,A,3/1/2022,,,,James,Carey,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.0204,
3/29/2022,BUS,2023SP,BUS,166184,BUS-138-302,Supervision & Mgmt,24,24,0,3,A,3/1/2022,"T, TH", 9:35 AM, 11:00 AM,James,Carey,1/30/2023,5/13/2023,,N,,LEC,,MC,W 201B,14,52.0204,
3/29/2022,BUS,2023SP,BUS,166185,BUS-203-301W,Bus Spreadsheets I,25,25,0,3,P,3/1/2022,,,,,,1/30/2023,5/13/2023,,N,Access to Excel is required.,ONLIN,ONLI,ONLI,,14,52.0302,
3/29/2022,BUS,2023SP,BUS,166187,BUS-203-302,Bus Spreadsheets I,20,20,0,3,A,3/1/2022,"T, TH", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,Access to Excel is required.,LEC,,MC,W 327,14,52.0302,
3/29/2022,BUS,2023SP,BUS,166191,BUS-203-303,Bus Spreadsheets I,20,20,0,3,A,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,Sheila,Sicilia,1/30/2023,5/13/2023,,N,Access to Excel is required.,LEC,,MC,W 327,14,52.0302,
3/29/2022,BUS,2023SP,BUS,166194,BUS-204-301W,Bus Spreadsheets II,25,25,0,3,A,3/1/2022,,,,,,1/30/2023,5/13/2023,,N,Access to Excel is required.,ONLIN,ONLI,ONLI,,14,52.0301,
3/29/2022,BUS,2023SP,BUS,166196,BUS-212-601,Bus Correspondence,30,30,0,3,P,3/1/2022,W, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,52.0201,GEBSC
3/29/2022,BUS,2023SP,BUS,166197,BUS-219-301,Business Statistics I,25,25,0,3,A,3/1/2022,"M, W, F", 10:10 AM, 11:05 AM,Kristen,Costello,1/30/2023,5/13/2023,,N,,LEC,,MC,W 218,14,52.1302,"LAS, GEMAT, LANSM"
3/29/2022,BUS,2023SP,BUS,166198,BUS-230-301W,Prin of Management,25,25,0,3,A,3/1/2022,,,,James,Carey,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.0201,
3/29/2022,BUS,2023SP,BUS,166200,BUS-230-302,Prin of Management,30,30,0,3,P,3/1/2022,"M, W", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,52.0201,
3/29/2022,BUS,2023SP,BUS,166201,BUS-230-303,Prin of Management,30,30,0,3,A,3/1/2022,"T, TH", 1:30 PM, 2:55 PM,Joseph,Adamo,1/30/2023,5/13/2023,,N,,LEC,,MC,W 201A,14,52.0201,
3/29/2022,BUS,2023SP,BUS,166202,BUS-231-301W,Human Resource Mgmt,25,25,0,3,A,3/1/2022,,,,James,Carey,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.1001,
3/29/2022,BUS,2023SP,BUS,166203,BUS-231-302,Human Resource Mgmt,30,30,0,3,P,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,52.1001,
3/29/2022,BUS,2023SP,BUS,166204,BUS-243-301W,Business Law I,25,25,0,3,A,3/1/2022,,,,David,Richards,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.9999,
3/29/2022,BUS,2023SP,BUS,166205,BUS-243-302,Business Law I,30,30,0,3,P,3/3/2022,"M, W", 8:00 AM, 9:25 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,52.9999,
3/29/2022,BUS,2023SP,BUS,166206,BUS-243-303,Business Law I,30,30,0,3,A,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,Steven,Paquette,1/30/2023,5/13/2023,,N,,LEC,,MC,W 301,14,52.9999,
3/29/2022,BUS,2023SP,BUS,166207,BUS-243-304,Business Law I,30,30,0,3,A,3/1/2022,"T, TH", 1:30 PM, 2:55 PM,Robert,Stewart,1/30/2023,5/13/2023,,N,,LEC,,MC,W 301,14,52.9999,
3/29/2022,BUS,2023SP,BUS,166208,BUS-244-301W,Business Law II,30,30,0,3,A,3/1/2022,,,,David,Richards,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,52.9999,
3/29/2022,BUS,2023SP,BUS,166209,BUS-290-301,CO:Co-Op Work Stdy,15,15,0,3,A,3/1/2022,,,,,,1/30/2023,5/13/2023,,Y,,COOP,,MC,,14,52.0201,ALINT
3/29/2022,ECO,2023SP,BUS,166211,ECO-104-201W,Personal Finance,25,25,0,3,P,3/1/2022,,,,,,3/27/2023,5/13/2023,,N,Runs second half semester.,ONLIN,ONLI,ONLI,,7,19.0402,"LAS, GESOC, LASS, SP2"
3/29/2022,ECO,2023SP,BUS,166210,ECO-104-301W,Personal Finance,25,25,0,3,A,3/1/2022,,,,Kent,Ford,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,19.0402,"LAS, GESOC, LASS"
3/29/2022,ECO,2023SP,BUS,166212,ECO-203-301W,Macroeconomics,25,25,0,3,A,3/1/2022,,,,Kent,Ford,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,45.0601,"GESOC, LAS, LASS"
3/29/2022,ECO,2023SP,BUS,166213,ECO-203-302,Macroeconomics,35,35,0,3,A,3/1/2022,"M, W", 9:35 AM, 11:00 AM,Meiping,Zheng,1/30/2023,5/13/2023,,N,,LEC,,MC,W 301,14,45.0601,"GESOC, LAS, LASS"
3/29/2022,ECO,2023SP,BUS,166214,ECO-203-303,Macroeconomics,35,35,0,3,A,3/1/2022,"M, W", 1:30 PM, 2:55 PM,Meiping,Zheng,1/30/2023,5/13/2023,,N,,LEC,,MC,W 301,14,45.0601,"GESOC, LAS, LASS"
3/29/2022,ECO,2023SP,BUS,166215,ECO-203-304,Macroeconomics,35,35,0,3,A,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,Meiping,Zheng,1/30/2023,5/13/2023,,N,,LEC,,MC,W 301,14,45.0601,"GESOC, LAS, LASS"
3/29/2022,ECO,2023SP,BUS,166216,ECO-204-301W,Microeconomics,25,25,0,3,A,3/1/2022,,,,Kent,Ford,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,45.0601,"GESOC, LAS, LASS"
3/29/2022,ECO,2023SP,BUS,166217,ECO-204-302,Microeconomics,35,35,0,3,A,3/1/2022,"T, TH", 9:35 AM, 11:00 AM,Kent,Ford,1/30/2023,5/13/2023,,N,,LEC,,MC,P 108,14,45.0601,"GESOC, LAS, LASS"
3/29/2022,ECO,2023SP,BUS,166218,ECO-204-303,Microeconomics,35,35,0,3,A,3/1/2022,"T, TH", 11:10 AM, 12:35 PM,Kent,Ford,1/30/2023,5/13/2023,,N,,LEC,,MC,P 108,14,45.0601,"GESOC, LAS, LASS"
3/29/2022,FSA,2023SP,BUS,166219,FSA-100-101W,Food Service Sanitation,24,24,0,2,A,3/1/2022,,,,Deborah,Schneider,1/30/2023,3/18/2023,,N,"This is a certification course and is required by the certifying, agency; certification exam TBD. Runs first half semester.",ONLIN,ONLI,ONLI,,7,12.0599,SP1
3/29/2022,FSA,2023SP,BUS,166221,FSA-102-101,Responsible Alcohol Service,16,16,0,1,A,3/1/2022,W, 1:30 PM, 4:30 PM,Deborah,Schneider,2/1/2023,2/22/2023,,N,Meets four weeks from 2/1/23 - 2/22/23.,LEC,,MC,G 128,4,52.0901,SP1
3/29/2022,FSA,2023SP,BUS,166225,FSA-103B-101W,Bakery Principles,16,16,0,2,A,3/1/2022,,,,,,1/30/2023,3/18/2023,,N,"This section is hybrid, which requires participation in online, coursework for the lecture and face-to-face attendance for the, lab. Co-requisites: FSA-103BL-201, FSA-103C-101W, and, FSA-103CL-101. Runs first half semester.",ONLIN,ONLI,ONLI,,7,12.0503,SP1
3/29/2022,FSA,2023SP,BUS,166228,FSA-103BL-101,Bakery Principles Lab,16,16,0,0,A,3/1/2022,"M, W", 9:05 AM, 11:50 AM,,,1/30/2023,3/18/2023,,N,"This section is hybrid, which requires participation in online, coursework for the lecture and face-to-face attendance for the, lab. Co-requisites: FSA-103B-201W, FSA-103C-101W, and, FSA-103CL-101. Meets first half semester.",LAB,,MC,G 107,7,12.0503,SP1
3/29/2022,FSA,2023SP,BUS,166232,FSA-103C-201W,Culinary Principles,16,16,0,2,A,3/1/2022,,,,James,Taylor,3/27/2023,5/13/2023,,N,"This section is hybrid, requiring participation in online, coursework for the lecture and face-to-face attendance for the, lab. Co-requisites: FSA-103CL-101, FSA-103B-201W, and, FSA-103BL-201. Runs second half semester.",ONLIN,ONLI,ONLI,,7,12.0503,SP2
3/29/2022,FSA,2023SP,BUS,166233,FSA-103CL-201,Culinary Principles Lab,16,16,0,0,A,3/1/2022,"M, W", 9:05 AM, 11:50 AM,James,Taylor,3/27/2023,5/13/2023,,N,"This section is hybrid, requiring participation in online, coursework for the lecture and face-to-face attendance for the, lab. Co-requisites: FSA-103C-101W, FSA-103B-201W, and, FSA-103BL-201. Meets second half semester.",LAB,,MC,G 107,7,12.0503,SP2
3/29/2022,FSA,2023SP,BUS,166239,FSA-104-301,Restaurant Operations,16,16,0,4,A,3/1/2022,T, 2:00 PM, 3:15 PM,James,Taylor,1/30/2023,5/13/2023,,N,,LEC,,MC,G 128,14,12.0503,ALPRA
3/29/2022,FSA,2023SP,BUS,166241,FSA-104L-301,Restaurant Ops Lab,16,16,0,0,A,3/1/2022,W, 1:30 PM, 8:15 PM,James,Taylor,1/30/2023,5/13/2023,,N,,LAB,,MC,G 101,14,12.0503,
3/29/2022,FSA,2023SP,BUS,166243,FSA-110-101,Garde Manger,16,16,0,1,P,3/1/2022,T, 3:30 PM, 7:30 PM,,,2/21/2023,3/14/2023,,N,Meets four weeks from 2/21/23 - 3/14/23.,LEC,LD,MC,,4,52.0901,"FSASK, SP1"
3/29/2022,FSA,2023SP,BUS,166250,FSA-201-301W,Hospitality Mgmt,24,24,0,3,A,3/1/2022,,,,Deborah,Schneider,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,12.0504,
3/29/2022,FSA,2023SP,BUS,166256,FSA-202-301W,F S Cost Controls,24,24,0,3,P,3/1/2022,,,,,,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,12.0504,
3/29/2022,FSA,2023SP,BUS,166309,FSA-203B-201,Adv Pastry Skills,16,16,0,2,C,3/28/2022,TH, 3:30 PM, 7:30 PM,,,3/27/2023,5/13/2023,,N,Meets second half semester.,LEC,LD,MC,G 107,7,12.0503,SP2
3/29/2022,FSA,2023SP,BUS,167176,FSA-203B-202,Adv Pastry Skills,16,16,0,2,A,3/28/2022,TH, 9:05 AM, 12:05 PM,,,3/27/2023,5/13/2023,,N,Meets second half semester.,LEC,,MC,,7,12.0503,SP2
3/29/2022,FSA,2023SP,BUS,166258,FSA-207-501,Menu Plan & Equ Sel,24,24,0,3,A,3/1/2022,W, 4:45 PM, 7:50 PM,Mary Ann,Kiernan,1/30/2023,5/13/2023,,N,,LEC,LD,MC,G 128,14,12.0504,
3/29/2022,FSA,2023SP,BUS,166270,FSA-215-201,Beer & Wine Pairing,24,24,0,1,A,3/1/2022,T, 3:30 PM, 7:30 PM,Russell,Madajewski,3/28/2023,4/18/2023,,N,Meets four weeks from 3/28/23 - 4/18/23.,LEC,LD,MC,G 101,4,52.0901,"FSASK, SP2"
3/29/2022,FSA,2023SP,BUS,166275,FSA-230-301,Entrep. HOS,18,18,0,4,A,3/1/2022,M, 1:30 PM, 2:25 PM,Russell,Madajewski,1/30/2023,5/13/2023,,N,,LEC,,MC,G 128,14,12.0599,
3/29/2022,FSA,2023SP,BUS,166279,FSA-230L-301,Entrep. HOS Lab,9,9,0,0,A,3/1/2022,T, 8:00 AM, 2:55 PM,Russell,Madajewski,1/30/2023,5/13/2023,,N,,LAB,,MC,G 107,14,12.0599,
